0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
1,1,0
1,2,0
1,3,0
1,4,1
1,5,1
2,1,0
2,2,1
2,3,0
2,4,0
2,5,1
3,1,0
3,2,0
3,3,1
3,4,1
3,5,1
4,1,0
4,2,0
4,3,1
4,4,1
4,5,0
5,1,0
5,2,0
5,3,1
5,4,1
5,5,1
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
7,1,0
7,2,1
7,3,1
7,4,1
7,5,1
8,1,1
8,2,1
8,3,1
8,4,1
8,5,1
9,1,0
9,2,0
9,3,0
9,4,1
9,5,1
10,1,0
10,2,0
10,3,0
10,4,1
10,5,1
11,1,0
11,2,0
11,3,1
11,4,0
11,5,1
12,1,0
12,2,1
12,3,1
12,4,0
12,5,1
13,1,0
13,2,0
13,3,0
13,4,0
13,5,1
14,1,1
14,2,1
14,3,0
14,4,1
14,5,1
15,1,0
15,2,0
15,3,0
15,4,1
15,5,1
16,1,0
16,2,0
16,3,1
16,4,1
16,5,1
17,1,1
17,2,0
17,3,1
17,4,1
17,5,1
18,1,0
18,2,0
18,3,1
18,4,1
18,5,1
19,1,0
19,2,0
19,3,0
19,4,1
19,5,1
20,1,0
20,2,0
20,3,1
20,4,1
20,5,1
21,1,0
21,2,0
21,3,1
21,4,1
21,5,1
22,1,0
22,2,0
22,3,1
22,4,1
22,5,0
23,1,0
23,2,0
23,3,1
23,4,1
23,5,1
24,1,0
24,2,0
24,3,1
24,4,1
24,5,1
25,1,1
25,2,1
25,3,1
25,4,1
25,5,0
26,1,0
26,2,1
26,3,0
26,4,0
26,5,1
27,1,0
27,2,1
27,3,1
27,4,1
27,5,0
28,1,0
28,2,1
28,3,0
28,4,1
28,5,1
29,1,0
29,2,0
29,3,1
29,4,1
29,5,1
30,1,0
30,2,1
30,3,1
30,4,0
30,5,1
31,1,1
31,2,1
31,3,1
31,4,0
31,5,1
32,1,0
32,2,0
32,3,0
32,4,1
32,5,0
33,1,0
33,2,1
33,3,1
33,4,1
33,5,1
34,1,0
34,2,0
34,3,1
34,4,1
34,5,1
35,1,1
35,2,1
35,3,1
35,4,1
35,5,1
36,1,0
36,2,0
36,3,0
36,4,1
36,5,1
37,1,0
37,2,0
37,3,0
37,4,1
37,5,1
38,1,1
38,2,1
38,3,0
38,4,1
38,5,1
39,1,1
39,2,0
39,3,1
39,4,0
39,5,0
40,1,1
40,2,0
40,3,1
40,4,1
40,5,1
41,1,1
41,2,1
41,3,1
41,4,1
41,5,1
42,1,1
42,2,0
42,3,1
42,4,1
42,5,1
43,1,1
43,2,0
43,3,0
43,4,1
43,5,1
44,1,0
44,2,1
44,3,0
44,4,1
44,5,1
45,1,0
45,2,0
45,3,1
45,4,1
45,5,1
46,1,0
46,2,1
46,3,0
46,4,1
46,5,1
47,1,0
47,2,1
47,3,1
47,4,1
47,5,0
48,1,0
48,2,0
48,3,1
48,4,1
48,5,1
49,1,0
49,2,1
49,3,0
49,4,0
49,5,1
50,1,1
50,2,0
50,3,1
50,4,1
50,5,1
51,1,1
51,2,0
51,3,1
51,4,1
51,5,1
52,1,0
52,2,0
52,3,1
52,4,1
52,5,1
53,1,0
53,2,1
53,3,0
53,4,1
53,5,1
54,1,0
54,2,0
54,3,1
54,4,1
54,5,1
55,1,1
55,2,0
55,3,0
55,4,0
55,5,1
56,1,1
56,2,1
56,3,1
56,4,0
56,5,1
57,1,0
57,2,1
57,3,0
57,4,0
57,5,1
58,1,1
58,2,1
58,3,1
58,4,1
58,5,1
59,1,1
59,2,1
59,3,0
59,4,1
59,5,1
60,1,0
60,2,0
60,3,1
60,4,1
60,5,1
61,1,0
61,2,0
61,3,0
61,4,1
61,5,1
62,1,1
62,2,0
62,3,0
62,4,0
62,5,0
63,1,1
63,2,0
63,3,0
63,4,1
63,5,1
64,1,0
64,2,1
64,3,1
64,4,1
64,5,1
65,1,1
65,2,1
65,3,1
65,4,1
65,5,1
66,1,0
66,2,0
66,3,1
66,4,0
66,5,1
67,1,0
67,2,1
67,3,1
67,4,0
67,5,1
68,1,1
68,2,1
68,3,1
68,4,1
68,5,1
69,1,1
69,2,1
69,3,1
69,4,1
69,5,0
70,1,1
70,2,1
70,3,0
70,4,0
70,5,1
71,1,0
71,2,0
71,3,0
71,4,0
71,5,1
72,1,0
72,2,0
72,3,1
72,4,1
72,5,1
73,1,0
73,2,0
73,3,0
73,4,1
73,5,1
74,1,1
74,2,1
74,3,0
74,4,0
74,5,1
75,1,0
75,2,1
75,3,1
75,4,1
75,5,0
76,1,0
76,2,1
76,3,0
76,4,1
76,5,1
77,1,0
77,2,1
77,3,1
77,4,0
77,5,0
78,1,0
78,2,1
78,3,1
78,4,1
78,5,0
79,1,0
79,2,1
79,3,0
79,4,1
79,5,1
80,1,0
80,2,0
80,3,0
80,4,1
80,5,1
81,1,0
81,2,0
81,3,1
81,4,1
81,5,1
82,1,0
82,2,0
82,3,1
82,4,1
82,5,1
83,1,1
83,2,0
83,3,1
83,4,1
83,5,1
84,1,0
84,2,1
84,3,1
84,4,1
84,5,1
85,1,0
85,2,1
85,3,1
85,4,1
85,5,1
86,1,0
86,2,1
86,3,0
86,4,0
86,5,0
87,1,0
87,2,0
87,3,1
87,4,1
87,5,1
88,1,1
88,2,0
88,3,1
88,4,1
88,5,1
89,1,1
89,2,1
89,3,0
89,4,1
89,5,1
90,1,1
90,2,0
90,3,1
90,4,1
90,5,1
91,1,1
91,2,1
91,3,1
91,4,1
91,5,1
92,1,0
92,2,1
92,3,0
92,4,1
92,5,1
93,1,0
93,2,1
93,3,1
93,4,1
93,5,1
94,1,0
94,2,0
94,3,1
94,4,0
94,5,1
95,1,0
95,2,1
95,3,0
95,4,1
95,5,1
96,1,0
96,2,0
96,3,1
96,4,1
96,5,1
97,1,1
97,2,0
97,3,1
97,4,1
97,5,1
98,1,0
98,2,0
98,3,1
98,4,1
98,5,1
99,1,0
99,2,1
99,3,0
99,4,1
99,5,0
100,1,0
100,2,1
100,3,1
100,4,1
100,5,1
101,1,0
101,2,0
101,3,0
101,4,1
101,5,1
102,1,1
102,2,1
102,3,1
102,4,1
102,5,1
103,1,1
103,2,1
103,3,0
103,4,0
103,5,1
104,1,0
104,2,0
104,3,1
104,4,1
104,5,0
105,1,0
105,2,0
105,3,1
105,4,0
105,5,1
106,1,1
106,2,0
106,3,0
106,4,1
106,5,1
107,1,1
107,2,1
107,3,1
107,4,1
107,5,1
108,1,1
108,2,1
108,3,1
108,4,1
108,5,0
109,1,0
109,2,0
109,3,0
109,4,1
109,5,1
110,1,0
110,2,0
110,3,0
110,4,1
110,5,1
111,1,0
111,2,1
111,3,0
111,4,1
111,5,1
112,1,0
112,2,1
112,3,1
112,4,1
112,5,1
113,1,1
113,2,0
113,3,0
113,4,1
113,5,1
114,1,0
114,2,0
114,3,1
114,4,1
114,5,1
115,1,0
115,2,0
115,3,0
115,4,1
115,5,1
116,1,1
116,2,1
116,3,1
116,4,1
116,5,0
117,1,0
117,2,0
117,3,0
117,4,1
117,5,0
118,1,0
118,2,0
118,3,1
118,4,1
118,5,1
119,1,0
119,2,0
119,3,0
119,4,1
119,5,1
120,1,0
120,2,1
120,3,0
120,4,1
120,5,1
121,1,1
121,2,0
121,3,1
121,4,1
121,5,1
122,1,1
122,2,0
122,3,1
122,4,0
122,5,1
123,1,0
123,2,1
123,3,1
123,4,1
123,5,1
124,1,1
124,2,1
124,3,0
124,4,1
124,5,1
125,1,0
125,2,0
125,3,0
125,4,0
125,5,1
126,1,0
126,2,0
126,3,0
126,4,1
126,5,1
127,1,0
127,2,1
127,3,1
127,4,0
127,5,1
128,1,0
128,2,0
128,3,0
128,4,1
128,5,1
129,1,0
129,2,1
129,3,0
129,4,1
129,5,1
130,1,1
130,2,0
130,3,1
130,4,1
130,5,1
131,1,1
131,2,0
131,3,1
131,4,1
131,5,1
132,1,0
132,2,1
132,3,0
132,4,1
132,5,1
133,1,0
133,2,0
133,3,1
133,4,1
133,5,1
134,1,1
134,2,1
134,3,1
134,4,1
134,5,0
135,1,0
135,2,0
135,3,1
135,4,1
135,5,1
136,1,0
136,2,0
136,3,0
136,4,0
136,5,1
137,1,1
137,2,1
137,3,0
137,4,1
137,5,1
138,1,1
138,2,1
138,3,1
138,4,0
138,5,1
139,1,0
139,2,1
139,3,1
139,4,1
139,5,1
140,1,1
140,2,0
140,3,1
140,4,1
140,5,1
141,1,0
141,2,0
141,3,0
141,4,0
141,5,1
142,1,0
142,2,0
142,3,0
142,4,0
142,5,1
143,1,1
143,2,1
143,3,0
143,4,1
143,5,1
144,1,1
144,2,0
144,3,1
144,4,1
144,5,1
145,1,1
145,2,1
145,3,1
145,4,1
145,5,1
146,1,0
146,2,0
146,3,0
146,4,1
146,5,1
147,1,1
147,2,1
147,3,1
147,4,1
147,5,1
148,1,1
148,2,1
148,3,0
148,4,1
148,5,1
149,1,0
149,2,0
149,3,1
149,4,1
149,5,1
150,1,0
150,2,1
150,3,0
150,4,1
150,5,1
151,1,0
151,2,0
151,3,1
151,4,1
151,5,1
152,1,0
152,2,0
152,3,1
152,4,1
152,5,1
153,1,0
153,2,1
153,3,1
153,4,1
153,5,1
154,1,0
154,2,0
154,3,1
154,4,0
154,5,1
155,1,0
155,2,1
155,3,1
155,4,1
155,5,1
156,1,0
156,2,0
156,3,1
156,4,1
156,5,1
157,1,1
157,2,0
157,3,0
157,4,0
157,5,1
158,1,0
158,2,1
158,3,0
158,4,1
158,5,1
159,1,0
159,2,1
159,3,1
159,4,0
159,5,1
160,1,0
160,2,0
160,3,1
160,4,0
160,5,1
161,1,0
161,2,0
161,3,1
161,4,1
161,5,1
162,1,0
162,2,1
162,3,0
162,4,0
162,5,1
163,1,0
163,2,0
163,3,0
163,4,1
163,5,1
164,1,0
164,2,0
164,3,0
164,4,1
164,5,1
165,1,0
165,2,0
165,3,1
165,4,1
165,5,1
166,1,1
166,2,1
166,3,0
166,4,1
166,5,1
167,1,0
167,2,1
167,3,1
167,4,1
167,5,1
168,1,0
168,2,0
168,3,0
168,4,0
168,5,1
169,1,1
169,2,0
169,3,1
169,4,1
169,5,1
170,1,0
170,2,0
170,3,0
170,4,1
170,5,1
171,1,0
171,2,0
171,3,1
171,4,0
171,5,1
172,1,1
172,2,1
172,3,1
172,4,0
172,5,1
173,1,0
173,2,0
173,3,0
173,4,1
173,5,1
174,1,0
174,2,1
174,3,0
174,4,1
174,5,1
175,1,1
175,2,1
175,3,1
175,4,1
175,5,0
176,1,1
176,2,1
176,3,1
176,4,1
176,5,1
177,1,1
177,2,1
177,3,0
177,4,0
177,5,0
178,1,1
178,2,1
178,3,1
178,4,0
178,5,1
179,1,1
179,2,1
179,3,1
179,4,1
179,5,1
180,1,0
180,2,0
180,3,0
180,4,1
180,5,1
181,1,0
181,2,1
181,3,1
181,4,1
181,5,1
182,1,1
182,2,1
182,3,1
182,4,0
182,5,1
183,1,1
183,2,1
183,3,1
183,4,1
183,5,1
184,1,0
184,2,1
184,3,0
184,4,1
184,5,1
185,1,1
185,2,1
185,3,1
185,4,1
185,5,1
186,1,1
186,2,1
186,3,0
186,4,1
186,5,1
187,1,1
187,2,1
187,3,0
187,4,1
187,5,1
188,1,0
188,2,0
188,3,1
188,4,1
188,5,1
189,1,0
189,2,1
189,3,1
189,4,1
189,5,1
190,1,0
190,2,1
190,3,1
190,4,0
190,5,1
191,1,0
191,2,0
191,3,1
191,4,1
191,5,1
192,1,1
192,2,1
192,3,1
192,4,1
192,5,1
193,1,0
193,2,0
193,3,1
193,4,1
193,5,1
194,1,0
194,2,0
194,3,0
194,4,0
194,5,1
195,1,0
195,2,0
195,3,1
195,4,1
195,5,1
196,1,0
196,2,0
196,3,1
196,4,1
196,5,0
197,1,1
197,2,1
197,3,0
197,4,1
197,5,1
198,1,0
198,2,1
198,3,0
198,4,1
198,5,0
199,1,0
199,2,0
199,3,1
199,4,1
199,5,1
200,1,0
200,2,0
200,3,0
200,4,1
200,5,1
201,1,0
201,2,0
201,3,0
201,4,1
201,5,1
202,1,1
202,2,0
202,3,0
202,4,1
202,5,1
203,1,1
203,2,1
203,3,1
203,4,1
203,5,0
204,1,0
204,2,1
204,3,0
204,4,0
204,5,1
205,1,0
205,2,1
205,3,1
205,4,1
205,5,1
206,1,0
206,2,0
206,3,1
206,4,1
206,5,1
207,1,1
207,2,0
207,3,1
207,4,1
207,5,1
208,1,1
208,2,0
208,3,1
208,4,1
208,5,1
209,1,1
209,2,1
209,3,1
209,4,1
209,5,1
210,1,0
210,2,0
210,3,1
210,4,1
210,5,1
211,1,1
211,2,1
211,3,1
211,4,0
211,5,1
212,1,0
212,2,0
212,3,1
212,4,1
212,5,1
213,1,1
213,2,0
213,3,1
213,4,1
213,5,1
214,1,0
214,2,1
214,3,0
214,4,1
214,5,0
215,1,0
215,2,0
215,3,1
215,4,1
215,5,1
216,1,0
216,2,0
216,3,1
216,4,0
216,5,1
217,1,0
217,2,0
217,3,1
217,4,1
217,5,1
218,1,1
218,2,1
218,3,0
218,4,1
218,5,1
219,1,1
219,2,1
219,3,1
219,4,1
219,5,1
220,1,0
220,2,1
220,3,0
220,4,1
220,5,1
221,1,0
221,2,0
221,3,1
221,4,1
221,5,1
222,1,0
222,2,0
222,3,1
222,4,0
222,5,1
223,1,0
223,2,1
223,3,1
223,4,1
223,5,1
224,1,0
224,2,0
224,3,1
224,4,0
224,5,0
225,1,1
225,2,1
225,3,0
225,4,1
225,5,1
226,1,1
226,2,1
226,3,1
226,4,1
226,5,1
227,1,0
227,2,0
227,3,0
227,4,1
227,5,1
228,1,1
228,2,0
228,3,1
228,4,1
228,5,0
229,1,0
229,2,1
229,3,1
229,4,1
229,5,1
230,1,0
230,2,0
230,3,0
230,4,1
230,5,1
231,1,0
231,2,0
231,3,0
231,4,0
231,5,1
232,1,0
232,2,1
232,3,1
232,4,0
232,5,0
233,1,0
233,2,0
233,3,1
233,4,1
233,5,1
234,1,0
234,2,1
234,3,1
234,4,1
234,5,1
235,1,1
235,2,1
235,3,1
235,4,1
235,5,1
236,1,0
236,2,0
236,3,0
236,4,1
236,5,1
237,1,0
237,2,1
237,3,1
237,4,0
237,5,0
238,1,1
238,2,0
238,3,1
238,4,1
238,5,1
239,1,1
239,2,1
239,3,0
239,4,1
239,5,0
240,1,0
240,2,0
240,3,0
240,4,0
240,5,0
241,1,0
241,2,1
241,3,0
241,4,1
241,5,1
242,1,1
242,2,1
242,3,1
242,4,1
242,5,1
243,1,0
243,2,0
243,3,0
243,4,1
243,5,1
244,1,0
244,2,0
244,3,1
244,4,1
244,5,1
245,1,0
245,2,1
245,3,1
245,4,1
245,5,1
246,1,1
246,2,1
246,3,1
246,4,1
246,5,1
247,1,0
247,2,0
247,3,1
247,4,0
247,5,1
248,1,0
248,2,1
248,3,1
248,4,1
248,5,0
249,1,1
249,2,1
249,3,0
249,4,1
