363691523, 0, 0
363691523, 1, 1
363691523, 2, 1
363691523, 3, 1
363712523, 0, 0
363712523, 1, 1
363712523, 2, 1
363712523, 3, 1
363712523, 4, 1
363712523, 5, 1
363712523, 6, 0
363712523, 7, 0
363712523, 8, 0
363712523, 9, 1
363852823, 0, 1
363852823, 1, 1
363852823, 2, 0
363852823, 3, 0
363852823, 4, 1
363852823, 5, 1
363852823, 6, 0
363852823, 7, 0
363852823, 8, 1
363852823, 9, 1
363852823, 10, 0
363852823, 11, 1
363852823, 12, 0
363852823, 13, 1
363852823, 14, 1
363852823, 15, 1
363852823, 16, 1
363852823, 17, 1
363852823, 18, 1
363852823, 19, 1
363852823, 20, 0
363844123, 0, 1
363724323, 0, 1
363875923, 0, 1
363875923, 1, 0
363875923, 2, 0
363875923, 3, 0
364521523, 0, 0
364521523, 1, 1
364521523, 2, 1
364521523, 3, 1
364628023, 0, 1
364628023, 1, 1
364628023, 2, 1
364628023, 3, 1
364628023, 4, 1
364628023, 5, 1
364628023, 6, 1
364628023, 7, 1
364628023, 8, 1
364628023, 9, 1
364628023, 10, 1
364628023, 11, 1
363172923, 0, 0
363172923, 1, 1
363838023, 0, 1
363838023, 1, 0
363838023, 2, 0
363838023, 3, 1
363838023, 4, 1
363838023, 5, 0
363838023, 6, 1
363838023, 7, 1
363838023, 8, 1
363838023, 9, 1
363838023, 10, 0
363838023, 11, 1
363838023, 12, 1
363838023, 13, 1
363838023, 14, 1
363838023, 15, 0
363838023, 16, 1
363838023, 17, 1
363838023, 18, 1
363838023, 19, 1
363838023, 20, 1
363838023, 21, 1
363838023, 22, 1
363838023, 23, 1
363838023, 24, 0
363838023, 25, 1
365070923, 0, 0
365070923, 1, 1
365070923, 2, 0
365070923, 3, 1
365070923, 4, 0
365070923, 5, 0
365070923, 6, 0
365070923, 7, 1
365070923, 8, 0
365070923, 9, 1
365070923, 10, 1
365070923, 11, 0
365070923, 12, 0
365070923, 13, 1
365070923, 14, 1
365070923, 15, 1
365070923, 16, 0
365070923, 17, 1
365070923, 18, 1
365070923, 19, 1
365070923, 20, 0
365070923, 21, 1
365070923, 22, 1
365070923, 23, 0
365070923, 24, 1
365070923, 25, 1
365070923, 26, 1
365070923, 27, 1
365070923, 28, 1
365070923, 29, 1
365070923, 30, 1
365070923, 31, 1
365070923, 32, 1
365070923, 33, 1
365070923, 34, 1
365070923, 35, 1
365070923, 36, 1
365070923, 37, 1
365070923, 38, 1
365070923, 39, 1
365070923, 40, 1
365070923, 41, 1
365070923, 42, 1
365070923, 43, 1
365070923, 44, 0
365070923, 45, 0
365070923, 46, 1
365070923, 47, 1
365070923, 48, 1
365070923, 49, 0
365070923, 50, 1
365070923, 51, 1
365070923, 52, 1
363014223, 0, 1
363014223, 1, 0
363014223, 2, 0
363014223, 3, 1
363014223, 4, 0
363014223, 5, 1
363014223, 6, 1
363014223, 7, 1
363014223, 8, 0
363014223, 9, 0
363014223, 10, 0
363014223, 11, 1
363014223, 12, 1
363014223, 13, 1
363014223, 14, 1
363014223, 15, 1
363014223, 16, 1
363014223, 17, 1
363014223, 18, 1
363014223, 19, 0
363014223, 20, 0
363014223, 21, 1
363014223, 22, 0
363014223, 23, 1
363014223, 24, 1
363014223, 25, 0
363014223, 26, 1
363014223, 27, 1
363014223, 28, 0
363853923, 0, 1
363853923, 1, 1
363853923, 2, 1
363107423, 0, 0
363107423, 1, 1
363405923, 0, 0
363405923, 1, 1
363405923, 2, 1
363405923, 3, 1
363405923, 4, 1
363405923, 5, 1
363405923, 6, 1
363410023, 0, 1
363410023, 1, 1
363410023, 2, 0
363410023, 3, 1
363410023, 4, 1
363410023, 5, 1
363410023, 6, 1
363410023, 7, 1
363410023, 8, 1
363410023, 9, 1
363410023, 10, 1
363410023, 11, 1
363410023, 12, 1
363410023, 13, 1
363410023, 14, 0
363410023, 15, 1
363410023, 16, 1
363410023, 17, 1
363410023, 18, 1
363410023, 19, 1
363410023, 20, 1
363410023, 21, 1
363410023, 22, 1
363410023, 23, 1
363410023, 24, 1
363410023, 25, 1
363410023, 26, 1
363410023, 27, 1
363410023, 28, 1
363410023, 29, 1
363410023, 30, 1
363375723, 0, 0
363375723, 1, 0
363375723, 2, 0
363375723, 3, 0
363375723, 4, 1
363375723, 5, 1
363375723, 6, 1
363375723, 7, 0
363375723, 8, 0
363375723, 9, 1
363375723, 10, 0
363375723, 11, 0
363375723, 12, 0
363375723, 13, 0
363375723, 14, 1
363375723, 15, 1
363375723, 16, 1
363375723, 17, 1
363375723, 18, 1
363375723, 19, 1
363375723, 20, 1
363375723, 21, 1
363375723, 22, 1
363375723, 23, 1
363375723, 24, 1
363375723, 25, 1
363375723, 26, 0
363375723, 27, 1
363375723, 28, 1
363375723, 29, 1
363375723, 30, 1
363375723, 31, 0
363375723, 32, 0
363375723, 33, 1
363375723, 34, 1
363375723, 35, 1
363375723, 36, 1
363375723, 37, 1
363375723, 38, 1
363375723, 39, 1
363375723, 40, 0
363375723, 41, 1
363375723, 42, 1
363375723, 43, 1
363375723, 44, 1
363375723, 45, 1
363375723, 46, 1
363375723, 47, 1
363375723, 48, 1
363375723, 49, 1
363375723, 50, 1
363375723, 51, 1
363375723, 52, 1
363375723, 53, 0
363118323, 0, 1
363118323, 1, 1
363118323, 2, 1
363118323, 3, 1
363118323, 4, 0
363118323, 5, 1
363118323, 6, 1
363118323, 7, 1
363118323, 8, 1
363118323, 9, 0
363118323, 10, 0
363118323, 11, 0
